timestamp,X4544,X4545,Y1192,Y1198,Y4512,Y4544,Y4545
2025-07-31T13:42:23.2,0,0,0,0,0,0,1
2025-07-31T13:42:23.4,0,0,0,0,0,0,1
2025-07-31T13:42:23.6,0,0,0,0,0,0,1
2025-07-31T13:42:23.8,0,0,0,0,0,0,1
2025-07-31T13:42:24.0,0,0,0,0,0,0,1
2025-07-31T13:42:24.2,0,0,0,0,0,0,1
2025-07-31T13:42:24.4,0,0,0,0,0,0,1
2025-07-31T13:42:24.5,0,0,0,0,0,0,1
2025-07-31T13:42:24.7,0,0,0,0,0,0,1
2025-07-31T13:42:24.9,0,0,0,0,0,0,1
2025-07-31T13:42:25.1,0,0,0,0,0,0,1
2025-07-31T13:42:25.3,0,0,0,0,0,0,1
2025-07-31T13:42:25.5,0,0,0,0,0,0,1
2025-07-31T13:42:25.7,0,0,0,0,0,0,1
2025-07-31T13:42:25.9,0,0,0,0,0,0,1
2025-07-31T13:42:26.0,0,0,0,0,0,0,1
2025-07-31T13:42:26.2,0,0,0,0,0,0,1
2025-07-31T13:42:26.4,0,0,0,0,0,0,1
2025-07-31T13:42:26.6,0,0,0,0,0,0,1
2025-07-31T13:42:26.8,0,0,0,0,0,0,1
2025-07-31T13:42:27.0,0,0,0,0,0,0,1
2025-07-31T13:42:27.1,0,0,0,0,0,0,1
2025-07-31T13:42:27.3,0,0,0,0,0,0,1
2025-07-31T13:42:27.5,0,0,0,0,0,0,1
2025-07-31T13:42:27.7,0,0,0,0,0,0,1
2025-07-31T13:42:27.9,0,0,0,0,0,0,1
2025-07-31T13:42:28.1,0,0,0,0,0,0,1
2025-07-31T13:42:28.3,0,0,0,0,0,0,1
2025-07-31T13:42:28.5,0,0,0,0,0,0,1
2025-07-31T13:42:28.6,0,0,0,0,0,0,1
2025-07-31T13:42:28.8,0,0,0,0,0,0,1
2025-07-31T13:42:29.0,0,0,0,0,0,0,1
2025-07-31T13:42:29.2,0,0,0,0,0,0,1
2025-07-31T13:42:29.4,0,0,0,0,0,0,1
2025-07-31T13:42:29.6,0,0,0,0,0,0,1
2025-07-31T13:42:29.8,0,0,0,0,0,0,1
2025-07-31T13:42:30.0,0,0,0,0,0,0,1
2025-07-31T13:42:30.2,0,0,0,0,0,0,1
2025-07-31T13:42:30.4,0,0,0,0,0,0,1
2025-07-31T13:42:30.6,0,0,0,0,0,0,1
2025-07-31T13:42:30.7,0,0,0,0,0,0,1
2025-07-31T13:42:30.9,0,0,0,0,0,0,1
2025-07-31T13:42:31.1,0,0,0,0,0,0,1
2025-07-31T13:42:31.3,0,0,0,0,0,0,1
2025-07-31T13:42:31.5,0,0,0,0,0,0,1
2025-07-31T13:42:31.7,0,0,0,0,0,0,1
2025-07-31T13:42:31.9,0,0,0,0,0,0,1
2025-07-31T13:42:32.0,0,0,0,0,0,0,1
2025-07-31T13:42:32.2,0,0,0,0,0,0,1
2025-07-31T13:42:32.4,0,0,0,0,0,0,1
2025-07-31T13:42:32.6,0,0,0,0,0,0,1
2025-07-31T13:42:32.8,0,0,0,0,0,0,1
2025-07-31T13:42:33.0,0,0,0,0,0,0,1
2025-07-31T13:42:33.1,0,0,0,0,0,0,1
2025-07-31T13:42:33.3,0,0,0,0,0,0,1
2025-07-31T13:42:33.5,0,0,0,0,0,0,1
2025-07-31T13:42:33.7,0,0,0,0,0,0,1
2025-07-31T13:42:33.9,0,0,0,0,0,0,1
2025-07-31T13:42:34.0,0,0,0,0,0,0,1
2025-07-31T13:42:34.2,0,0,0,0,0,0,1
2025-07-31T13:42:34.4,0,0,0,0,0,0,1
2025-07-31T13:42:34.6,0,0,0,0,0,0,1
2025-07-31T13:42:34.8,0,0,0,0,0,0,1
2025-07-31T13:42:35.0,0,0,0,0,0,0,1
2025-07-31T13:42:35.2,0,0,0,0,0,0,1
2025-07-31T13:42:35.3,0,0,0,0,0,0,1
2025-07-31T13:42:35.6,0,0,0,0,0,0,1
2025-07-31T13:42:35.7,0,0,0,0,0,0,1
2025-07-31T13:42:35.9,0,0,0,0,0,0,1
2025-07-31T13:42:36.1,0,0,0,0,0,0,1
2025-07-31T13:42:36.3,0,0,0,0,0,0,1
2025-07-31T13:42:36.5,0,0,0,0,0,0,1
2025-07-31T13:42:36.7,0,0,0,0,0,0,1
2025-07-31T13:42:36.9,0,0,0,0,0,0,1
2025-07-31T13:42:37.1,0,0,0,0,0,0,1
2025-07-31T13:42:37.2,0,0,0,0,0,0,1
2025-07-31T13:42:37.4,0,0,0,0,0,0,1
2025-07-31T13:42:37.6,0,0,0,0,0,0,1
2025-07-31T13:42:37.8,0,0,0,0,0,0,1
2025-07-31T13:42:38.0,0,0,0,0,0,0,1
2025-07-31T13:42:38.2,0,0,0,0,0,0,1
2025-07-31T13:42:38.4,0,0,0,0,0,0,1
2025-07-31T13:42:38.6,0,0,0,0,0,0,1
2025-07-31T13:42:38.7,0,0,0,0,0,0,1
2025-07-31T13:42:38.9,0,0,0,0,0,0,1
2025-07-31T13:42:39.1,0,0,0,0,0,0,1
2025-07-31T13:42:39.3,0,0,0,0,0,0,1
2025-07-31T13:42:39.5,0,0,0,0,0,0,1
2025-07-31T13:42:39.6,0,0,0,0,0,0,1
2025-07-31T13:42:39.8,0,0,0,0,0,0,1
2025-07-31T13:42:40.0,0,0,0,0,0,0,1
2025-07-31T13:42:40.2,0,0,0,0,0,0,1
2025-07-31T13:42:40.4,0,0,0,0,0,0,1
2025-07-31T13:42:40.6,0,0,0,0,0,0,1
2025-07-31T13:42:40.8,0,0,0,0,0,0,1
2025-07-31T13:42:41.0,0,0,0,0,0,0,1
2025-07-31T13:42:41.2,0,0,0,0,0,0,1
2025-07-31T13:42:41.4,0,0,0,0,0,0,1
2025-07-31T13:42:41.5,0,0,0,0,0,0,1
2025-07-31T13:42:41.7,0,0,0,0,0,0,1
2025-07-31T13:42:41.9,0,0,0,0,0,0,1
2025-07-31T13:42:42.1,0,0,0,0,0,0,1
2025-07-31T13:42:42.3,0,0,0,0,0,0,1
2025-07-31T13:42:42.5,0,0,0,0,0,0,1
2025-07-31T13:42:42.7,0,0,0,0,0,0,1
2025-07-31T13:42:42.8,0,0,0,0,0,0,1
2025-07-31T13:42:43.0,0,0,0,0,0,0,1
2025-07-31T13:42:43.2,0,0,0,0,0,0,1
2025-07-31T13:42:43.4,0,0,0,0,0,0,1
2025-07-31T13:42:43.6,0,0,0,0,0,0,1
2025-07-31T13:42:43.8,0,0,0,0,0,0,1
2025-07-31T13:42:43.9,0,0,0,0,0,0,1
2025-07-31T13:42:44.1,0,0,0,0,0,0,1
2025-07-31T13:42:44.3,0,0,0,0,0,0,1
2025-07-31T13:42:44.5,0,0,0,0,0,0,1
2025-07-31T13:42:44.7,0,0,0,0,0,0,1
2025-07-31T13:42:44.9,0,0,0,0,0,0,1
2025-07-31T13:42:45.1,0,0,0,0,0,0,1
2025-07-31T13:42:45.3,0,0,0,0,0,0,1
2025-07-31T13:42:45.4,0,0,0,0,0,0,1
2025-07-31T13:42:45.6,0,0,0,0,0,0,1
2025-07-31T13:42:45.8,0,0,0,0,0,0,1
2025-07-31T13:42:46.0,0,0,0,0,0,0,1
2025-07-31T13:42:46.2,0,0,0,0,0,0,1
2025-07-31T13:42:46.4,0,0,0,0,0,0,1
2025-07-31T13:42:46.6,0,0,0,0,0,0,1
2025-07-31T13:42:46.8,0,0,0,0,0,0,1
2025-07-31T13:42:47.0,0,0,0,0,0,0,1
2025-07-31T13:42:47.1,0,0,0,0,0,0,1
2025-07-31T13:42:47.3,0,0,0,0,0,0,1
2025-07-31T13:42:47.5,0,0,0,0,0,0,1
2025-07-31T13:42:47.7,0,0,0,0,0,0,1
2025-07-31T13:42:47.9,0,0,0,0,0,0,1
2025-07-31T13:42:48.1,0,0,0,0,0,0,1
2025-07-31T13:42:48.3,0,0,0,0,0,0,1
2025-07-31T13:42:48.5,0,0,0,0,0,0,1
2025-07-31T13:42:48.7,0,0,0,0,0,0,1
2025-07-31T13:42:48.9,0,0,0,0,0,0,1
2025-07-31T13:42:49.0,0,0,0,0,0,0,1
2025-07-31T13:42:49.2,0,0,0,0,0,0,1
2025-07-31T13:42:49.4,0,0,0,0,0,0,1
2025-07-31T13:42:49.6,0,0,0,0,0,0,1
2025-07-31T13:42:49.8,0,0,0,0,0,0,1
2025-07-31T13:42:50.0,0,0,0,0,0,0,1
2025-07-31T13:42:50.2,0,0,0,0,0,0,1
2025-07-31T13:42:50.4,0,0,0,0,0,0,1
2025-07-31T13:42:50.6,0,0,0,0,0,0,1
2025-07-31T13:42:50.8,0,0,0,0,0,0,1
2025-07-31T13:42:50.9,0,0,0,0,0,0,1
2025-07-31T13:42:51.1,0,0,0,0,0,0,1
2025-07-31T13:42:51.3,0,0,0,0,0,0,1
2025-07-31T13:42:51.5,0,0,0,0,0,0,1
2025-07-31T13:42:51.7,0,0,0,0,0,0,1
2025-07-31T13:42:51.9,0,0,0,0,0,0,1
2025-07-31T13:42:52.1,0,0,0,0,0,0,1
2025-07-31T13:42:52.3,0,0,0,0,0,0,1
2025-07-31T13:42:52.5,0,0,0,0,0,0,1
2025-07-31T13:42:52.7,0,0,0,0,0,0,1
2025-07-31T13:42:52.9,0,0,0,0,0,0,1
2025-07-31T13:42:53.0,0,0,0,0,0,0,1
2025-07-31T13:42:53.2,0,0,0,0,0,0,1
2025-07-31T13:42:53.4,0,0,0,0,0,0,1
2025-07-31T13:42:53.6,0,0,0,0,0,0,1
2025-07-31T13:42:53.8,0,0,0,0,0,0,1
2025-07-31T13:42:54.0,0,0,0,0,0,0,1
2025-07-31T13:42:54.2,0,0,0,0,0,0,1
2025-07-31T13:42:54.4,0,0,0,0,0,0,1
2025-07-31T13:42:54.6,0,0,0,0,0,0,1
2025-07-31T13:42:54.7,0,0,0,0,0,0,1
2025-07-31T13:42:54.9,0,0,0,0,0,0,1
2025-07-31T13:42:55.1,0,0,0,0,0,0,1
2025-07-31T13:42:55.3,0,0,0,0,0,0,1
2025-07-31T13:42:55.5,0,0,0,0,0,0,1
2025-07-31T13:42:55.7,0,0,0,0,0,0,1
2025-07-31T13:42:55.9,0,0,0,0,0,0,1
2025-07-31T13:42:56.1,0,0,0,0,0,0,1
2025-07-31T13:42:56.2,0,0,0,0,0,0,1
2025-07-31T13:42:56.4,0,0,0,0,0,0,1
2025-07-31T13:42:56.6,0,0,0,0,0,0,1
2025-07-31T13:42:56.8,0,0,0,0,0,0,1
2025-07-31T13:42:57.0,0,0,0,0,0,0,1
2025-07-31T13:42:57.2,0,0,0,0,0,0,1
2025-07-31T13:42:57.3,0,0,0,0,0,0,1
2025-07-31T13:42:57.5,0,0,0,0,0,0,1
2025-07-31T13:42:57.7,0,0,0,0,0,0,1
2025-07-31T13:42:57.9,0,0,0,0,0,0,1
2025-07-31T13:42:58.1,0,0,0,0,0,0,1
2025-07-31T13:42:58.3,0,0,0,0,0,0,1
2025-07-31T13:42:58.5,0,0,0,0,0,0,1
2025-07-31T13:42:58.7,0,0,0,0,0,0,1
2025-07-31T13:42:58.9,0,0,0,0,0,0,1
2025-07-31T13:42:59.1,0,0,0,0,0,0,1
2025-07-31T13:42:59.2,0,0,0,0,0,0,1
2025-07-31T13:42:59.4,0,0,0,0,0,0,1
2025-07-31T13:42:59.6,0,0,0,0,0,0,1
2025-07-31T13:42:59.8,0,0,0,0,0,0,1
2025-07-31T13:43:00.0,0,0,0,0,0,0,1
2025-07-31T13:43:00.2,0,0,0,0,0,0,1
2025-07-31T13:43:00.4,0,0,0,0,0,0,1
2025-07-31T13:43:00.6,0,0,0,0,0,0,1
2025-07-31T13:43:00.8,0,0,0,0,0,0,1
2025-07-31T13:43:01.0,0,0,0,0,0,0,1
2025-07-31T13:43:01.1,0,0,0,0,0,0,1
2025-07-31T13:43:01.3,0,0,0,0,0,0,1
2025-07-31T13:43:01.6,0,0,0,0,0,0,1
2025-07-31T13:43:01.7,0,0,0,0,0,0,1
2025-07-31T13:43:01.9,0,0,0,0,0,0,1
2025-07-31T13:43:02.1,0,0,0,0,0,0,1
2025-07-31T13:43:02.3,0,0,0,0,0,0,1
2025-07-31T13:43:02.5,0,0,0,0,0,0,1
2025-07-31T13:43:02.6,0,0,0,0,0,0,1
2025-07-31T13:43:02.8,0,0,0,0,0,0,1
2025-07-31T13:43:03.0,0,0,0,0,0,0,1
2025-07-31T13:43:03.2,0,0,0,0,0,0,1
2025-07-31T13:43:03.4,0,0,0,0,0,0,1
2025-07-31T13:43:03.6,0,0,0,0,0,0,1
2025-07-31T13:43:03.8,0,0,0,0,0,0,1
2025-07-31T13:43:04.0,0,0,0,0,0,0,1
2025-07-31T13:43:04.2,0,0,0,0,0,0,1
2025-07-31T13:43:04.4,0,0,0,0,0,0,1
2025-07-31T13:43:04.6,0,0,0,0,0,0,1
2025-07-31T13:43:04.8,0,0,0,0,0,0,1
2025-07-31T13:43:04.9,0,0,0,0,0,0,1
2025-07-31T13:43:05.1,0,0,0,0,0,0,1
2025-07-31T13:43:05.3,0,0,0,0,0,0,1
2025-07-31T13:43:05.5,0,0,0,0,0,0,1
2025-07-31T13:43:05.7,0,0,0,0,0,0,1
2025-07-31T13:43:05.9,0,0,0,0,0,0,1
2025-07-31T13:43:06.1,0,0,0,0,0,0,1
2025-07-31T13:43:06.2,0,0,0,0,0,0,1
2025-07-31T13:43:06.4,0,0,0,0,0,0,1
2025-07-31T13:43:06.6,0,0,0,0,0,0,1
2025-07-31T13:43:06.8,0,0,0,0,0,0,1
2025-07-31T13:43:07.0,0,0,0,0,0,0,1
2025-07-31T13:43:07.2,0,0,0,0,0,0,1
2025-07-31T13:43:07.4,0,0,0,0,0,0,1
2025-07-31T13:43:07.5,0,0,0,0,0,0,1
2025-07-31T13:43:07.7,0,0,0,0,0,0,1
2025-07-31T13:43:07.9,0,0,0,0,0,0,1
2025-07-31T13:43:08.1,0,0,0,0,0,0,1
2025-07-31T13:43:08.3,0,0,0,0,0,0,1
2025-07-31T13:43:08.5,0,0,0,0,0,0,1
2025-07-31T13:43:08.7,0,0,0,0,0,0,1
2025-07-31T13:43:08.9,0,0,0,0,0,0,1
2025-07-31T13:43:09.1,0,0,0,0,0,0,1
2025-07-31T13:43:09.2,0,0,0,0,0,0,1
2025-07-31T13:43:09.4,0,0,0,0,0,0,1
2025-07-31T13:43:09.6,0,0,0,0,0,0,1
2025-07-31T13:43:09.8,0,0,0,0,0,0,1
2025-07-31T13:43:10.0,0,0,0,0,0,0,1
2025-07-31T13:43:10.1,0,0,0,0,0,0,1
2025-07-31T13:43:10.3,0,0,0,0,0,0,1
2025-07-31T13:43:10.5,0,0,0,0,0,0,1
2025-07-31T13:43:10.7,0,0,0,0,0,0,1
2025-07-31T13:43:10.9,0,0,0,0,0,0,1
2025-07-31T13:43:11.1,0,0,0,0,0,0,1
2025-07-31T13:43:11.2,0,0,0,0,0,0,1
2025-07-31T13:43:11.4,0,0,0,0,0,0,1
2025-07-31T13:43:11.6,0,0,0,0,0,0,1
2025-07-31T13:43:11.8,0,0,0,0,0,0,1
2025-07-31T13:43:11.9,0,0,0,0,0,0,1
2025-07-31T13:43:12.1,0,0,0,0,0,0,1
2025-07-31T13:43:12.3,0,0,0,0,0,0,1
2025-07-31T13:43:12.5,0,0,0,0,0,0,1
2025-07-31T13:43:12.7,0,0,0,0,0,0,1
2025-07-31T13:43:12.9,0,0,0,0,0,0,1
2025-07-31T13:43:13.1,0,0,0,0,0,0,1
2025-07-31T13:43:13.2,0,0,0,0,0,0,1
2025-07-31T13:43:13.4,0,0,0,0,0,0,1
2025-07-31T13:43:13.6,0,0,0,0,0,0,1
2025-07-31T13:43:13.8,0,0,0,0,0,0,1
2025-07-31T13:43:14.0,0,0,0,0,0,0,1
2025-07-31T13:43:14.1,0,0,0,0,0,0,1
2025-07-31T13:43:14.3,0,0,0,0,0,0,1
2025-07-31T13:43:14.5,0,0,0,0,0,0,1
2025-07-31T13:43:14.7,0,0,0,0,0,0,1
2025-07-31T13:43:14.9,0,0,0,0,0,0,1
2025-07-31T13:43:15.1,0,0,0,0,0,0,1
2025-07-31T13:43:15.2,0,0,0,0,0,0,1
2025-07-31T13:43:15.4,0,0,0,0,0,0,1
2025-07-31T13:43:15.6,0,0,0,0,0,0,1
2025-07-31T13:43:15.8,0,0,0,0,0,0,1
2025-07-31T13:43:16.0,0,0,0,0,0,0,1
2025-07-31T13:43:16.2,0,0,0,0,0,0,1
2025-07-31T13:43:16.3,0,0,0,0,0,0,1
2025-07-31T13:43:16.5,0,0,0,0,0,0,1
2025-07-31T13:43:16.7,0,0,0,0,0,0,1
2025-07-31T13:43:16.9,0,0,0,0,0,0,1
2025-07-31T13:43:17.1,0,0,0,0,0,0,1
2025-07-31T13:43:17.3,0,0,0,0,0,0,1
2025-07-31T13:43:17.4,0,0,0,0,0,0,1
2025-07-31T13:43:17.6,0,0,0,0,0,0,1
2025-07-31T13:43:17.8,0,0,0,0,0,0,1
2025-07-31T13:43:18.0,0,0,0,0,0,0,1
2025-07-31T13:43:18.2,0,0,0,0,0,0,1
2025-07-31T13:43:18.4,0,0,0,0,0,0,1
2025-07-31T13:43:18.5,0,0,0,0,0,0,1
2025-07-31T13:43:18.7,0,0,0,0,0,0,1
2025-07-31T13:43:18.9,0,0,0,0,0,0,1
2025-07-31T13:43:19.1,0,0,0,0,0,0,1
2025-07-31T13:43:19.3,0,0,0,0,0,0,1
2025-07-31T13:43:19.5,0,0,0,0,0,0,1
2025-07-31T13:43:19.7,0,0,0,0,0,0,1
2025-07-31T13:43:19.8,0,0,0,0,0,0,1
2025-07-31T13:43:20.0,0,0,0,0,0,0,1
2025-07-31T13:43:20.2,0,0,0,0,0,0,1
2025-07-31T13:43:20.4,0,0,0,0,0,0,1
2025-07-31T13:43:20.6,0,0,0,0,0,0,1
2025-07-31T13:43:20.8,0,0,0,0,0,0,1
2025-07-31T13:43:20.9,0,0,0,0,0,0,1
2025-07-31T13:43:21.1,0,0,0,0,0,0,1
2025-07-31T13:43:21.3,0,0,0,0,0,0,1
2025-07-31T13:43:21.5,0,0,0,0,0,0,1
2025-07-31T13:43:21.7,0,0,0,0,0,0,1
2025-07-31T13:43:21.9,0,0,0,0,0,0,1
2025-07-31T13:43:22.1,0,0,0,0,0,0,1
2025-07-31T13:43:22.3,0,0,0,0,0,0,1
2025-07-31T13:43:22.5,0,0,0,0,0,0,1
2025-07-31T13:43:22.6,0,0,0,0,0,0,1
2025-07-31T13:43:22.8,0,0,0,0,0,0,1
2025-07-31T13:43:23.0,0,0,0,0,0,0,1
2025-07-31T13:43:23.2,0,0,0,0,0,0,1
2025-07-31T13:43:23.4,0,0,0,0,0,0,1
2025-07-31T13:43:23.6,0,0,0,0,0,0,1
2025-07-31T13:43:23.8,0,0,0,0,0,0,1
2025-07-31T13:43:24.0,0,0,0,0,0,0,1
2025-07-31T13:43:24.1,0,0,0,0,0,0,1
2025-07-31T13:43:24.3,0,0,0,0,0,0,1
2025-07-31T13:43:24.5,0,0,0,0,0,0,1
2025-07-31T13:43:24.7,0,0,0,0,0,0,1
2025-07-31T13:43:24.9,0,0,0,0,0,0,1
2025-07-31T13:43:25.1,0,0,0,0,0,0,1
2025-07-31T13:43:25.3,0,0,0,0,0,0,1
2025-07-31T13:43:25.5,0,0,0,0,0,0,1
2025-07-31T13:43:25.6,0,0,0,0,0,0,1
2025-07-31T13:43:25.8,0,0,0,0,0,0,1
2025-07-31T13:43:26.0,0,0,0,0,0,0,1
2025-07-31T13:43:26.2,0,0,0,0,0,0,1
2025-07-31T13:43:26.4,0,0,0,0,0,0,1
2025-07-31T13:43:26.6,0,0,0,0,0,0,1
2025-07-31T13:43:26.8,0,0,0,0,0,0,1
2025-07-31T13:43:27.0,0,0,0,0,0,0,1
2025-07-31T13:43:27.2,0,0,0,0,0,0,1
2025-07-31T13:43:27.4,0,0,0,0,0,0,1
2025-07-31T13:43:27.6,0,0,0,0,0,0,1
2025-07-31T13:43:27.7,0,0,0,0,0,0,1
2025-07-31T13:43:27.9,0,0,0,0,0,0,1
2025-07-31T13:43:28.1,0,0,0,0,0,0,1
2025-07-31T13:43:28.3,0,0,0,0,0,0,1
2025-07-31T13:43:28.4,0,0,0,0,0,0,1
2025-07-31T13:43:28.6,0,0,0,0,0,0,1
2025-07-31T13:43:28.8,0,0,0,0,0,0,1
2025-07-31T13:43:29.0,0,0,0,0,0,0,1
2025-07-31T13:43:29.2,0,0,0,0,0,0,1
2025-07-31T13:43:29.4,0,0,0,0,0,0,1
2025-07-31T13:43:29.6,0,0,0,0,0,0,1
2025-07-31T13:43:29.8,0,0,0,0,0,0,1
2025-07-31T13:43:29.9,0,0,0,0,0,0,1
2025-07-31T13:43:30.1,0,0,0,0,0,0,1
2025-07-31T13:43:30.3,0,0,0,0,0,0,1
2025-07-31T13:43:30.5,0,0,0,0,0,0,1
2025-07-31T13:43:30.7,0,0,0,0,0,0,1
2025-07-31T13:43:30.9,0,0,0,0,0,0,1
2025-07-31T13:43:31.0,0,0,0,0,0,0,1
2025-07-31T13:43:31.3,0,0,0,0,0,0,1
2025-07-31T13:43:31.5,0,0,0,0,0,0,1
2025-07-31T13:43:31.7,0,0,0,0,0,0,1
2025-07-31T13:43:31.8,0,0,0,0,0,0,1
2025-07-31T13:43:32.0,0,0,0,0,0,0,1
2025-07-31T13:43:32.2,0,0,0,0,0,0,1
2025-07-31T13:43:32.4,0,0,0,0,0,0,1
2025-07-31T13:43:32.6,0,0,0,0,0,0,1
2025-07-31T13:43:32.8,0,0,0,0,0,0,1
2025-07-31T13:43:33.0,0,0,0,0,0,0,1
2025-07-31T13:43:33.2,0,0,0,0,0,0,1
2025-07-31T13:43:33.3,0,0,0,0,0,0,1
2025-07-31T13:43:33.5,0,0,0,0,0,0,1
2025-07-31T13:43:33.7,0,0,0,0,0,0,1
2025-07-31T13:43:33.9,0,0,0,0,0,0,1
2025-07-31T13:43:34.1,0,0,0,0,0,0,1
2025-07-31T13:43:34.3,0,0,0,0,0,0,1
2025-07-31T13:43:34.5,0,0,0,0,0,0,1
2025-07-31T13:43:34.7,0,0,0,0,0,0,1
