timestamp,val0
2025-07-30T14:41:32.6,9598123
2025-07-30T14:41:33.7,9598123
2025-07-30T14:41:34.7,9598123
2025-07-30T14:41:35.7,9598123
2025-07-30T14:41:36.7,9598123
