timestamp,val0,val1
2025-07-30T14:40:44.3,0,0
2025-07-30T14:40:45.4,0,0
2025-07-30T14:40:46.4,0,0
2025-07-30T14:40:47.4,0,0
2025-07-30T14:40:48.4,0,0
2025-07-30T14:40:49.4,0,0
